,,,-1.1420001E-3,-399.99997616E-3,,,,,-1.1420001E-3,-839.999973774E-3,
,,,-1.1410001E-3,-399.99997616E-3,,,,,-1.1410001E-3,-839.999973774E-3,
,,,-1.1400001E-3,-399.99997616E-3,,,,,-1.1400001E-3,-839.999973774E-3,
,,,-1.1390001E-3,-419.999986887E-3,,,,,-1.1390001E-3,-839.999973774E-3,
,,,-1.1380001E-3,-419.999986887E-3,,,,,-1.1380001E-3,-839.999973774E-3,
,,,-1.1370000E-3,-439.999997616E-3,,,,,-1.1370000E-3,-839.999973774E-3,
,,,-1.1360000E-3,-459.999978542E-3,,,,,-1.1360000E-3,-839.999973774E-3,
,,,-1.1350001E-3,-459.999978542E-3,,,,,-1.1350001E-3,-859.999954700E-3,
,,,-1.1340001E-3,-479.999989271E-3,,,,,-1.1340001E-3,-859.999954700E-3,
,,,-1.1330001E-3,-479.999989271E-3,,,,,-1.1330001E-3,-859.999954700E-3,
,,,-1.1320001E-3,-500.000000000E-3,,,,,-1.1320001E-3,-859.999954700E-3,
,,,-1.1310001E-3,-519.999980927E-3,,,,,-1.1310001E-3,-879.999995232E-3,
,,,-1.1300001E-3,-519.999980927E-3,,,,,-1.1300001E-3,-879.999995232E-3,
,,,-1.1290001E-3,-539.999961853E-3,,,,,-1.1290001E-3,-879.999995232E-3,
,,,-1.1280001E-3,-539.999961853E-3,,,,,-1.1280001E-3,-879.999995232E-3,
,,,-1.1270001E-3,-539.999961853E-3,,,,,-1.1270001E-3,-879.999995232E-3,
,,,-1.1260001E-3,-560.000002384E-3,,,,,-1.1260001E-3,-879.999995232E-3,
,,,-1.1250001E-3,-560.000002384E-3,,,,,-1.1250001E-3,-899.999976158E-3,
,,,-1.1240001E-3,-579.999983311E-3,,,,,-1.1240001E-3,-899.999976158E-3,
,,,-1.1230001E-3,-599.999964237E-3,,,,,-1.1230001E-3,-899.999976158E-3,
,,,-1.1220000E-3,-599.999964237E-3,,,,,-1.1220000E-3,-899.999976158E-3,
,,,-1.1210000E-3,-620.000004768E-3,,,,,-1.1210000E-3,-899.999976158E-3,
,,,-1.1200001E-3,-620.000004768E-3,,,,,-1.1200001E-3,-899.999976158E-3,
,,,-1.1190001E-3,-620.000004768E-3,,,,,-1.1190001E-3,-899.999976158E-3,
,,,-1.1180001E-3,-639.999985695E-3,,,,,-1.1180001E-3,-899.999976158E-3,
,,,-1.1170001E-3,-639.999985695E-3,,,,,-1.1170001E-3,-899.999976158E-3,
,,,-1.1160001E-3,-659.999966621E-3,,,,,-1.1160001E-3,-899.999976158E-3,
,,,-1.1150001E-3,-680.000007153E-3,,,,,-1.1150001E-3,-919.999957085E-3,
,,,-1.1140001E-3,-680.000007153E-3,,,,,-1.1140001E-3,-919.999957085E-3,
,,,-1.1130001E-3,-680.000007153E-3,,,,,-1.1130001E-3,-919.999957085E-3,
,,,-1.1120001E-3,-699.999988079E-3,,,,,-1.1120001E-3,-919.999957085E-3,
,,,-1.1110001E-3,-719.999969006E-3,,,,,-1.1110001E-3,-919.999957085E-3,
,,,-1.1100001E-3,-719.999969006E-3,,,,,-1.1100001E-3,-919.999957085E-3,
,,,-1.1090001E-3,-740.000009537E-3,,,,,-1.1090001E-3,-919.999957085E-3,
,,,-1.1080001E-3,-740.000009537E-3,,,,,-1.1080001E-3,-919.999957085E-3,
,,,-1.1070000E-3,-740.000009537E-3,,,,,-1.1070000E-3,-919.999957085E-3,
,,,-1.1060000E-3,-759.999990463E-3,,,,,-1.1060000E-3,-919.999957085E-3,
,,,-1.1050000E-3,-759.999990463E-3,,,,,-1.1050000E-3,-919.999957085E-3,
,,,-1.1040001E-3,-779.999971390E-3,,,,,-1.1040001E-3,-919.999957085E-3,
,,,-1.1030001E-3,-779.999971390E-3,,,,,-1.1030001E-3,-939.999997616E-3,
,,,-1.1020001E-3,-779.999971390E-3,,,,,-1.1020001E-3,-939.999997616E-3,
,,,-1.1010001E-3,-799.999952316E-3,,,,,-1.1010001E-3,-939.999997616E-3,
,,,-1.1000001E-3,-819.999992847E-3,,,,,-1.1000001E-3,-939.999997616E-3,
,,,-1.0990001E-3,-819.999992847E-3,,,,,-1.0990001E-3,-939.999997616E-3,
,,,-1.0980001E-3,-819.999992847E-3,,,,,-1.0980001E-3,-939.999997616E-3,
,,,-1.0970001E-3,-839.999973774E-3,,,,,-1.0970001E-3,-939.999997616E-3,
,,,-1.0960001E-3,-859.999954700E-3,,,,,-1.0960001E-3,-939.999997616E-3,
,,,-1.0950001E-3,-859.999954700E-3,,,,,-1.0950001E-3,-939.999997616E-3,
,,,-1.0940001E-3,-879.999995232E-3,,,,,-1.0940001E-3,-939.999997616E-3,
,,,-1.0930001E-3,-879.999995232E-3,,,,,-1.0930001E-3,-939.999997616E-3,
,,,-1.0920000E-3,-879.999995232E-3,,,,,-1.0920000E-3,-939.999997616E-3,
,,,-1.0910000E-3,-879.999995232E-3,,,,,-1.0910000E-3,-939.999997616E-3,
,,,-1.0900000E-3,-899.999976158E-3,,,,,-1.0900000E-3,-939.999997616E-3,
,,,-1.0890001E-3,-899.999976158E-3,,,,,-1.0890001E-3,-939.999997616E-3,
,,,-1.0880001E-3,-919.999957085E-3,,,,,-1.0880001E-3,-939.999997616E-3,
,,,-1.0870001E-3,-919.999957085E-3,,,,,-1.0870001E-3,-939.999997616E-3,
,,,-1.0860001E-3,-919.999957085E-3,,,,,-1.0860001E-3,-939.999997616E-3,
,,,-1.0850001E-3,-939.999997616E-3,,,,,-1.0850001E-3,-939.999997616E-3,
,,,-1.0840001E-3,-939.999997616E-3,,,,,-1.0840001E-3,-939.999997616E-3,
,,,-1.0830001E-3,-959.999978542E-3,,,,,-1.0830001E-3,-939.999997616E-3,
,,,-1.0820001E-3,-979.999959469E-3,,,,,-1.0820001E-3,-939.999997616E-3,
,,,-1.0810001E-3,-979.999959469E-3,,,,,-1.0810001E-3,-939.999997616E-3,
,,,-1.0800001E-3,-979.999959469E-3,,,,,-1.0800001E-3,-939.999997616E-3,
,,,-1.0790001E-3,-1.000000,,,,,-1.0790001E-3,-939.999997616E-3,
,,,-1.0780001E-3,-1.000000,,,,,-1.0780001E-3,-939.999997616E-3,
,,,-1.0770001E-3,-1.0200000,,,,,-1.0770001E-3,-939.999997616E-3,
,,,-1.0760000E-3,-1.0200000,,,,,-1.0760000E-3,-939.999997616E-3,
,,,-1.0750000E-3,-1.0200000,,,,,-1.0750000E-3,-939.999997616E-3,
,,,-1.0740001E-3,-1.0400000,,,,,-1.0740001E-3,-939.999997616E-3,
,,,-1.0730001E-3,-1.0400000,,,,,-1.0730001E-3,-939.999997616E-3,
,,,-1.0720001E-3,-1.0599999,,,,,-1.0720001E-3,-939.999997616E-3,
,,,-1.0710001E-3,-1.0599999,,,,,-1.0710001E-3,-939.999997616E-3,
,,,-1.0700001E-3,-1.0599999,,,,,-1.0700001E-3,-939.999997616E-3,
,,,-1.0690001E-3,-1.0599999,,,,,-1.0690001E-3,-939.999997616E-3,
,,,-1.0680001E-3,-1.0799999,,,,,-1.0680001E-3,-939.999997616E-3,
,,,-1.0670001E-3,-1.0799999,,,,,-1.0670001E-3,-939.999997616E-3,
,,,-1.0660001E-3,-1.1000000,,,,,-1.0660001E-3,-939.999997616E-3,
,,,-1.0650001E-3,-1.1000000,,,,,-1.0650001E-3,-939.999997616E-3,
,,,-1.0640001E-3,-1.1000000,,,,,-1.0640001E-3,-939.999997616E-3,
,,,-1.0630001E-3,-1.1200000,,,,,-1.0630001E-3,-939.999997616E-3,
,,,-1.0620001E-3,-1.1200000,,,,,-1.0620001E-3,-939.999997616E-3,
,,,-1.0610000E-3,-1.1200000,,,,,-1.0610000E-3,-939.999997616E-3,
,,,-1.0600000E-3,-1.1400000,,,,,-1.0600000E-3,-939.999997616E-3,
,,,-1.0590000E-3,-1.1400000,,,,,-1.0590000E-3,-939.999997616E-3,
,,,-1.0580001E-3,-1.1400000,,,,,-1.0580001E-3,-939.999997616E-3,
,,,-1.0570001E-3,-1.1600000,,,,,-1.0570001E-3,-919.999957085E-3,
,,,-1.0560001E-3,-1.1600000,,,,,-1.0560001E-3,-939.999997616E-3,
,,,-1.0550001E-3,-1.1600000,,,,,-1.0550001E-3,-919.999957085E-3,
,,,-1.0540001E-3,-1.1799999,,,,,-1.0540001E-3,-919.999957085E-3,
,,,-1.0530001E-3,-1.1799999,,,,,-1.0530001E-3,-919.999957085E-3,
,,,-1.0520001E-3,-1.1799999,,,,,-1.0520001E-3,-919.999957085E-3,
,,,-1.0510001E-3,-1.1799999,,,,,-1.0510001E-3,-919.999957085E-3,
,,,-1.0500001E-3,-1.1799999,,,,,-1.0500001E-3,-919.999957085E-3,
,,,-1.0490001E-3,-1.1999999,,,,,-1.0490001E-3,-919.999957085E-3,
,,,-1.0480001E-3,-1.1999999,,,,,-1.0480001E-3,-919.999957085E-3,
,,,-1.0470001E-3,-1.1999999,,,,,-1.0470001E-3,-919.999957085E-3,
,,,-1.0460000E-3,-1.2200000,,,,,-1.0460000E-3,-919.999957085E-3,
,,,-1.0450000E-3,-1.2200000,,,,,-1.0450000E-3,-919.999957085E-3,
,,,-1.0440000E-3,-1.2200000,,,,,-1.0440000E-3,-919.999957085E-3,
,,,-1.0430001E-3,-1.2400000,,,,,-1.0430001E-3,-899.999976158E-3,
,,,-1.0420001E-3,-1.2400000,,,,,-1.0420001E-3,-899.999976158E-3,
,,,-1.0410001E-3,-1.2400000,,,,,-1.0410001E-3,-899.999976158E-3,
,,,-1.0400001E-3,-1.2400000,,,,,-1.0400001E-3,-899.999976158E-3,
,,,-1.0390001E-3,-1.2400000,,,,,-1.0390001E-3,-899.999976158E-3,
,,,-1.0380001E-3,-1.2600000,,,,,-1.0380001E-3,-899.999976158E-3,
,,,-1.0370001E-3,-1.2600000,,,,,-1.0370001E-3,-899.999976158E-3,
,,,-1.0360001E-3,-1.2600000,,,,,-1.0360001E-3,-879.999995232E-3,
,,,-1.0350001E-3,-1.2600000,,,,,-1.0350001E-3,-879.999995232E-3,
,,,-1.0340001E-3,-1.2800000,,,,,-1.0340001E-3,-879.999995232E-3,
,,,-1.0330001E-3,-1.2800000,,,,,-1.0330001E-3,-879.999995232E-3,
,,,-1.0320001E-3,-1.2800000,,,,,-1.0320001E-3,-879.999995232E-3,
,,,-1.0310001E-3,-1.2800000,,,,,-1.0310001E-3,-879.999995232E-3,
,,,-1.0300000E-3,-1.3000000,,,,,-1.0300000E-3,-879.999995232E-3,
,,,-1.0290000E-3,-1.3000000,,,,,-1.0290000E-3,-859.999954700E-3,
,,,-1.0280001E-3,-1.3000000,,,,,-1.0280001E-3,-859.999954700E-3,
,,,-1.0270001E-3,-1.3000000,,,,,-1.0270001E-3,-859.999954700E-3,
,,,-1.0260001E-3,-1.3000000,,,,,-1.0260001E-3,-859.999954700E-3,
,,,-1.0250001E-3,-1.3000000,,,,,-1.0250001E-3,-859.999954700E-3,
,,,-1.0240001E-3,-1.3199999,,,,,-1.0240001E-3,-839.999973774E-3,
,,,-1.0230001E-3,-1.3199999,,,,,-1.0230001E-3,-839.999973774E-3,
,,,-1.0220001E-3,-1.3199999,,,,,-1.0220001E-3,-839.999973774E-3,
,,,-1.0210001E-3,-1.3199999,,,,,-1.0210001E-3,-839.999973774E-3,
,,,-1.0200001E-3,-1.3199999,,,,,-1.0200001E-3,-839.999973774E-3,
,,,-1.0190001E-3,-1.3199999,,,,,-1.0190001E-3,-819.999992847E-3,
,,,-1.0180001E-3,-1.3399999,,,,,-1.0180001E-3,-819.999992847E-3,
,,,-1.0170001E-3,-1.3399999,,,,,-1.0170001E-3,-819.999992847E-3,
,,,-1.0160001E-3,-1.3399999,,,,,-1.0160001E-3,-819.999992847E-3,
,,,-1.0150000E-3,-1.3399999,,,,,-1.0150000E-3,-819.999992847E-3,
,,,-1.0140000E-3,-1.3600000,,,,,-1.0140000E-3,-799.999952316E-3,
,,,-1.0130001E-3,-1.3600000,,,,,-1.0130001E-3,-799.999952316E-3,
,,,-1.0120001E-3,-1.3399999,,,,,-1.0120001E-3,-799.999952316E-3,
,,,-1.0110001E-3,-1.3600000,,,,,-1.0110001E-3,-799.999952316E-3,
,,,-1.0100001E-3,-1.3600000,,,,,-1.0100001E-3,-799.999952316E-3,
,,,-1.0090001E-3,-1.3600000,,,,,-1.0090001E-3,-779.999971390E-3,
,,,-1.0080001E-3,-1.3600000,,,,,-1.0080001E-3,-779.999971390E-3,
,,,-1.0070001E-3,-1.3600000,,,,,-1.0070001E-3,-779.999971390E-3,
,,,-1.0060001E-3,-1.3600000,,,,,-1.0060001E-3,-779.999971390E-3,
,,,-1.0050001E-3,-1.3600000,,,,,-1.0050001E-3,-759.999990463E-3,
,,,-1.0040001E-3,-1.3800000,,,,,-1.0040001E-3,-759.999990463E-3,
,,,-1.0030001E-3,-1.3600000,,,,,-1.0030001E-3,-759.999990463E-3,
,,,-1.0020001E-3,-1.3600000,,,,,-1.0020001E-3,-740.000009537E-3,
,,,-1.0010001E-3,-1.3800000,,,,,-1.0010001E-3,-740.000009537E-3,
,,,-1.0000000E-3,-1.3800000,,,,,-1.0000000E-3,-740.000009537E-3,
,,,-999.000039883E-6,-1.3600000,,,,,-999.000039883E-6,-740.000009537E-3,
,,,-998.000032268E-6,-1.3800000,,,,,-998.000032268E-6,-740.000009537E-3,
,,,-997.000141069E-6,-1.3800000,,,,,-997.000141069E-6,-740.000009537E-3,
,,,-996.000133455E-6,-1.3800000,,,,,-996.000133455E-6,-719.999969006E-3,
,,,-995.000125840E-6,-1.3800000,,,,,-995.000125840E-6,-719.999969006E-3,
,,,-994.000118226E-6,-1.3800000,,,,,-994.000118226E-6,-719.999969006E-3,
,,,-993.000110611E-6,-1.3800000,,,,,-993.000110611E-6,-719.999969006E-3,
,,,-992.000102997E-6,-1.3800000,,,,,-992.000102997E-6,-719.999969006E-3,
,,,-991.000095382E-6,-1.3800000,,,,,-991.000095382E-6,-699.999988079E-3,
,,,-990.000087768E-6,-1.3800000,,,,,-990.000087768E-6,-699.999988079E-3,
,,,-989.000080153E-6,-1.3800000,,,,,-989.000080153E-6,-699.999988079E-3,
,,,-988.000072539E-6,-1.3800000,,,,,-988.000072539E-6,-699.999988079E-3,
,,,-987.000064924E-6,-1.3800000,,,,,-987.000064924E-6,-680.000007153E-3,
,,,-986.000057310E-6,-1.3800000,,,,,-986.000057310E-6,-680.000007153E-3,
,,,-985.000049695E-6,-1.3800000,,,,,-985.000049695E-6,-680.000007153E-3,
,,,-984.000042081E-6,-1.3800000,,,,,-984.000042081E-6,-659.999966621E-3,
,,,-983.000034466E-6,-1.3800000,,,,,-983.000034466E-6,-659.999966621E-3,
,,,-982.000143267E-6,-1.3800000,,,,,-982.000143267E-6,-639.999985695E-3,
,,,-981.000135653E-6,-1.3800000,,,,,-981.000135653E-6,-639.999985695E-3,
,,,-980.000128038E-6,-1.3800000,,,,,-980.000128038E-6,-639.999985695E-3,
,,,-979.000120424E-6,-1.3800000,,,,,-979.000120424E-6,-639.999985695E-3,
,,,-978.000112809E-6,-1.3800000,,,,,-978.000112809E-6,-620.000004768E-3,
,,,-977.000105195E-6,-1.3800000,,,,,-977.000105195E-6,-620.000004768E-3,
,,,-976.000097580E-6,-1.3800000,,,,,-976.000097580E-6,-620.000004768E-3,
,,,-975.000089966E-6,-1.3800000,,,,,-975.000089966E-6,-599.999964237E-3,
,,,-974.000082351E-6,-1.3600000,,,,,-974.000082351E-6,-599.999964237E-3,
,,,-973.000074737E-6,-1.3800000,,,,,-973.000074737E-6,-599.999964237E-3,
,,,-972.000067122E-6,-1.3800000,,,,,-972.000067122E-6,-599.999964237E-3,
,,,-971.000117715E-6,-1.3600000,,,,,-971.000117715E-6,-579.999983311E-3,
,,,-970.000110101E-6,-1.3600000,,,,,-970.000110101E-6,-579.999983311E-3,
,,,-969.000102486E-6,-1.3600000,,,,,-969.000102486E-6,-579.999983311E-3,
,,,-968.000094872E-6,-1.3600000,,,,,-968.000094872E-6,-560.000002384E-3,
,,,-967.000087257E-6,-1.3600000,,,,,-967.000087257E-6,-560.000002384E-3,
,,,-966.000079643E-6,-1.3600000,,,,,-966.000079643E-6,-560.000002384E-3,
,,,-965.000072028E-6,-1.3600000,,,,,-965.000072028E-6,-539.999961853E-3,
,,,-964.000064414E-6,-1.3600000,,,,,-964.000064414E-6,-539.999961853E-3,
,,,-963.000115007E-6,-1.3600000,,,,,-963.000115007E-6,-539.999961853E-3,
,,,-962.000107393E-6,-1.3600000,,,,,-962.000107393E-6,-519.999980927E-3,
,,,-961.000099778E-6,-1.3399999,,,,,-961.000099778E-6,-519.999980927E-3,
,,,-960.000092164E-6,-1.3600000,,,,,-960.000092164E-6,-519.999980927E-3,
,,,-959.000084549E-6,-1.3399999,,,,,-959.000084549E-6,-519.999980927E-3,
,,,-958.000076935E-6,-1.3600000,,,,,-958.000076935E-6,-500.000000000E-3,
,,,-957.000069320E-6,-1.3399999,,,,,-957.000069320E-6,-500.000000000E-3,
